IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
852320,TRUIST BANK (852320),LargeBank,debth1,"<LM w/ ARIMA(0,1,2)(1,0,0)[4] errors>",0.009294369804040923,39.44096387989561,-68.88192775979122,-67.16764204550552,-60.31406742626969,,
852320,TRUIST BANK (852320),LargeBank,debth2,"<LM w/ ARIMA(2,1,1)(1,0,0)[4] errors>",0.008937041642769365,40.49363670984574,-68.98727341969148,-66.51668518439736,-58.70584101946563,,
852320,TRUIST BANK (852320),LargeBank,debth3,"<LM w/ ARIMA(0,1,0)(0,0,1)[4] errors>",0.0066955818368131526,45.05634433107142,-82.11268866214284,-81.00157755103173,-75.25840039532561,,
852320,TRUIST BANK (852320),LargeBank,debth4,"<LM w/ ARIMA(0,1,0)(0,0,1)[4] errors>",0.006897109168922035,45.16128141337099,-80.32256282674199,-78.60827711245628,-71.75470249322045,,
852320,TRUIST BANK (852320),LargeBank,debth5,"<LM w/ ARIMA(0,1,0)(0,0,1)[4] errors>",0.007087164888403262,45.16318367547266,-78.32636735094532,-75.8557791156512,-68.04493495071947,,
1216022,SYNCHRONY BANK (1216022),LargeCreditCardBank,debth1,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.006476804083343116,21.535102630463395,-37.07020526092679,-35.47020526092679,-34.23688832342747,,
1216022,SYNCHRONY BANK (1216022),LargeCreditCardBank,debth2,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.006402535425196332,21.641644342761044,-37.28328868552209,-35.683288685522086,-34.44997174802277,,
1216022,SYNCHRONY BANK (1216022),LargeCreditCardBank,debth3,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.006716355225872967,21.77335406009281,-35.54670812018562,-32.689565263042766,-31.76895220351986,,
1216022,SYNCHRONY BANK (1216022),LargeCreditCardBank,debth4,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.006746550586233239,22.322290536707722,-34.644581073415445,-30.02919645803083,-29.922386177583242,,
1216022,SYNCHRONY BANK (1216022),LargeCreditCardBank,debth5,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.00721741049045567,22.332231352041493,-32.664462704082986,-25.664462704082986,-26.997828829084344,,
1391778,COMENITY BANK (1391778),LargeCreditCardBank,debth1,"<LM w/ ARIMA(1,0,0)(0,1,1)[4] errors>",0.08186548590429171,-7.971293774112986,23.942587548225973,24.831476437114862,31.59067956993856,,
1391778,COMENITY BANK (1391778),LargeCreditCardBank,debth2,"<LM w/ ARIMA(1,0,0)(0,1,1)[4] errors>",0.08743096425857899,-10.953066634937883,29.906133269875767,30.795022158764656,37.55422529158835,,
1391778,COMENITY BANK (1391778),LargeCreditCardBank,debth3,"<LM w/ ARIMA(1,0,0)(0,1,1)[4] errors>",0.07892768146956299,-7.181122026800637,24.362244053601273,25.725880417237637,33.922359080742005,,
1391778,COMENITY BANK (1391778),LargeCreditCardBank,debth4,"<LM w/ ARIMA(1,0,0)(0,1,1)[4] errors>",0.07488551231421371,-5.5945111422990195,23.18902228459804,25.142510656691062,34.66116031716692,,
1391778,COMENITY BANK (1391778),LargeCreditCardBank,debth5,"<LM w/ ARIMA(1,0,0)(0,1,1)[4] errors>",0.07675328923673044,-5.540656407993161,25.081312815986323,27.74797948265299,38.46547385398334,,
1394676,AMERICAN EXPRESS NATIONAL BANK (1394676),LargeCreditCardBank,debth1,"<LM w/ ARIMA(2,0,0)(1,0,0)[4] errors>",0.009906150960831773,21.563882937837864,-31.127765875675728,-26.186589405087492,-24.059442893588052,,
